"MonthlyLoanPayment","mgRate","TEDRATE","Adj.Close","AmountRequested","BorrowerRate","EstimatedLoss","category1","category2","category3","category6","category7","IsBorrowerHomeowner","bankcard_utilization","credit_lines_last7_years","current_credit_lines","current_delinquencies","delinquencies_last7_years","delinquencies_over30_days","delinquencies_over60_days","prior_prosper_loans_active","income_range","income_verifiable","total_inquiries","inquiries_last6_months","prior_prosper_loans","revolving_available_percent","total_open_revolving_accounts","revolving_balance","monthly_debt","real_estate_balance","group1","scorex620","scorex650","scorex665","scorex690","scorex702","scorex724","scorex748","scorex778","dti1","dti2","dti3","dti4","default"
6.23947630535107,0.0387,0.2,7.18676481295125,9.61580548008435,0.1399,0.0595,1,0,0,0,0,1,0.63,11,6,0,0,0,0,0,4,1,9,1,0,31,5,8.46273700562018,5.15905529921453,12.0657755599915,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.71089048611558,0.0387,0.2,7.18676481295125,8.9226582995244,0.2599,0.108,0,0,0,0,1,1,0.82,33,8,1,4,29,9,0,4,1,5,5,0,48,7,8.81507308884446,5.70044357339069,11.9624967687015,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.96207510348088,0.0387,0.2,7.18676481295125,8.41183267575841,0.089,0.035,0,0,0,0,1,0,0.21,41,4,0,13,8,8,0,5,1,2,1,0,91,2,6.64248680136726,4.26267987704132,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5.30544192649033,0.0387,0.23,7.16635090102918,8.51719319141624,0.2599,0.108,1,0,0,0,0,0,0,11,1,2,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.71089048611558,0.0387,0.23,7.16635090102918,8.9226582995244,0.2599,0.108,1,0,0,0,0,1,0.22,50,21,0,3,14,4,0,6,1,13,2,0,65,13,9.96679093620537,7.48042830607421,12.0217110091883,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.91090503924957,0.0387,0.21,7.18540218213207,9.21034037197618,0.1949,0.087,0,0,1,0,0,1,0.23,27,6,0,31,7,9,0,6,1,9,1,0,76,1,7.09007683577609,7.20711885620776,12.7496258321165,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.1602040644184,0.0383,0.23,7.17340646559759,8.29404964010203,0.3199,0.147,1,0,0,0,0,1,0.99,19,6,1,0,0,0,0,5,1,9,3,0,0,4,8.33327035325531,6.09582456243222,12.5743169060868,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.08227355234905,0.0383,0.23,7.17340646559759,8.29404964010203,0.2599,0.108,0,0,1,0,0,0,0.78,15,5,0,0,0,4,0,3,0,3,0,0,24,5,9.72704865890033,6.04025471127741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.3891263717891,0.0383,0.23,7.17340646559759,7.60090245954208,0.2599,0.108,0,1,0,0,0,1,0.63,19,5,0,3,4,3,0,4,1,9,1,0,36,1,6.35088571671474,7.07072410726028,12.3005006181223,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.46705688385846,0.0383,0.23,7.17340646559759,7.60090245954208,0.3199,0.183,1,0,0,0,0,0,0.04,16,4,0,1,2,1,0,3,0,11,3,0,95,3,4.68213122712422,4.04305126783455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.99464140434191,0.0383,0.22,7.16733876913961,8.29404964010203,0.1949,0.087,1,0,0,0,0,0,0.45,10,5,1,8,2,1,0,3,1,3,0,0,54,3,7.03085747611612,4.89034912822175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.71978704879792,0.0383,0.22,7.16733876913961,8.85366542803745,0.3199,0.147,1,0,0,0,0,1,0.85,23,4,1,0,1,0,0,4,1,8,3,0,14,2,9.13970329237674,5.36129216570943,12.518947205614,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.15119737381488,0.0383,0.23,7.17340646559759,7.60090245954208,0.089,0.035,0,0,0,0,1,1,0.02,56,23,1,0,5,0,0,2,1,4,1,0,97,23,6.80350525760834,5.2040066870768,11.7198420686196,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.1602040644184,0.0372,0.24,7.15399794838749,8.29404964010203,0.3199,0.147,0,0,0,0,1,0,0.76,30,11,0,0,0,0,0,6,1,13,0,0,30,7,10.0096927113824,7.42535788702715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.3891263717891,0.0383,0.22,7.16733876913961,7.60090245954208,0.2599,0.108,0,0,0,0,1,0,0,17,3,0,0,0,0,0,3,1,1,1,0,61,2,6.76157276880406,5.42053499927229,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.04535873015464,0.0383,0.21,7.13638774261745,8.1886891244442,0.3125,0.183,1,0,0,0,0,0,0.88,9,5,0,0,0,0,1,2,1,1,0,2,11,1,8.11761074646623,6.01126717440416,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5.1602040644184,0.0383,0.23,7.14969700898916,8.29404964010203,0.3199,0.183,1,0,0,0,0,1,0.54,12,7,0,0,0,0,0,3,1,2,1,0,45,2,7.10906213568717,6.54678541076052,11.4510926135383,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.14650561595865,0.0372,0.21,7.16531573129009,8.41183267575841,0.2199,0.098,0,1,0,0,0,1,0.81,29,18,0,0,0,0,1,4,1,2,0,1,11,14,11.0097041880642,7.03262426102801,12.1582103008031,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.71089048611558,0.0372,0.22,7.17752286648455,8.9226582995244,0.2599,0.108,1,0,0,0,0,1,0.9,40,10,1,0,2,0,0,5,1,4,0,0,26,7,11.7991790175732,7.53315880745556,12.3309195620193,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.22464156316996,0.0372,0.24,7.15399794838749,7.60090245954208,0.1399,0.0595,0,0,0,0,1,0,0.28,8,6,0,0,0,0,0,3,1,2,1,0,72,4,7.986504938554,5.54517744447956,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.60708800382968,0.0372,0.24,7.15399794838749,8.77955745588373,0.2899,0.147,0,0,0,0,1,0,0.49,61,15,0,4,10,7,0,6,1,12,2,2,47,12,9.00393101965314,6.56244409369372,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.46705688385846,0.0372,0.24,7.15399794838749,7.60090245954208,0.3199,0.183,0,0,0,0,1,1,0.95,29,12,0,0,2,0,0,3,1,5,1,0,19,8,9.51251689057842,6.85751406254539,11.8109686749717,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.1602040644184,0.0372,0.24,7.15399794838749,8.29404964010203,0.3199,0.183,1,0,0,0,0,0,0.69,20,13,0,0,0,0,0,3,1,6,0,0,31,10,8.9690328500343,7.01929665371504,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5.7887974156486,0.0372,0.21,7.16531573129009,8.9226582995244,0.3199,0.147,1,0,0,0,0,0,0.71,9,4,0,0,0,0,0,3,0,1,1,0,24,3,9.56113807874204,5.61677109766657,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.89233458120079,0.0372,0.24,7.15399794838749,9.61580548008435,0.1399,0.0595,0,0,1,0,0,1,0.38,13,9,0,0,0,0,0,4,1,6,0,0,61,7,9.55591392284374,6.53378883793334,12.4393209712161,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6.00622999930846,0.0375,0.22,7.18067901775476,9.30565055178051,0.1949,0.087,1,0,0,0,0,1,0.43,39,16,0,0,0,0,0,4,1,3,0,0,65,14,9.46405192485681,6.87419849545329,12.4463171386571,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4.3891263717891,0.0372,0.22,7.16822547313811,7.60090245954208,0.2599,0.108,0,0,0,0,1,1,0.59,34,4,0,22,19,3,0,4,1,7,1,0,40,2,6.72383244082121,5.4971682252932,11.2056527427534,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.71089048611558,0.0372,0.22,7.17752286648455,8.9226582995244,0.2599,0.108,1,0,0,0,0,1,1.01,37,14,0,0,5,1,0,6,1,9,1,0,44,10,9.33397293242146,6.96129604591017,12.640070139327,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.9429043564926,0.0375,0.21,7.18979392421186,9.39266192877014,0.089,0.035,1,0,0,0,0,0,0.24,33,15,0,2,20,4,0,6,1,2,0,0,72,7,9.85786237450985,6.92067150424868,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5.08227355234905,0.0375,0.22,7.18067901775476,8.29404964010203,0.2599,0.108,0,0,0,0,1,1,0.06,21,8,0,1,26,7,0,4,1,5,4,0,95,5,7.39510754656249,6.93925394604151,11.8479895677791,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4.8338981155962,0.0375,0.22,7.18067901775476,8.00636756765025,0.2899,0.147,1,0,0,0,0,1,0.91,50,22,0,0,7,0,1,6,1,8,0,2,11,9,10.7954036212686,7.69393732550927,12.0428652437956,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6.35050169883573,0.0375,0.2,7.17792739881448,9.61580548008435,0.2199,0.098,1,0,0,0,0,1,0.17,50,31,0,0,0,0,1,3,1,1,0,2,77,22,10.0928674736975,7.7944112057266,9.76215437641948,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.52823790214127,0.0375,0.2,7.19162510153454,8.9226582995244,0.3199,0.147,1,0,0,0,0,1,0.99,11,6,0,0,0,0,0,3,1,0,0,0,1,4,10.316689322016,7.29844510150815,11.4515180368409,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5.36924170488474,0.0375,0.21,7.18979392421186,8.85366542803745,0.0655,0.0155,0,0,0,0,1,1,0.07,30,9,0,0,0,0,0,6,1,4,2,0,93,7,8.45935219172639,6.78784498230958,12.4535341050955,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.30544192649033,0.0375,0.2,7.19162510153454,8.51719319141624,0.2599,0.108,1,0,0,0,0,0,0.73,24,17,0,0,0,0,0,4,1,0,0,0,28,7,10.414243173852,7.26332961747684,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.50549412434017,0.0384,0.23,7.19474463706271,8.88183630500415,0.1399,0.0595,1,0,0,0,0,0,0.18,9,7,0,0,0,0,0,3,1,4,0,0,77,7,9.31874624581997,5.68357976733868,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.44354261870082,0.0384,0.25,7.19556985015557,8.85366542803745,0.2599,0.108,0,0,0,0,1,1,0.88,18,8,1,0,7,2,0,3,1,0,0,0,17,4,9.57768815797122,6.77764659363512,11.5408129684571,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.46705688385846,0.0383,0.21,7.19320485000606,7.60090245954208,0.3199,0.183,0,0,0,0,1,0,0,3,2,0,0,0,0,0,2,1,0,0,0,100,1,0,5.08759633523238,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.1507450020809,0.0385,0.23,7.18876007873463,8.29404964010203,0.3125,0.183,1,0,0,0,0,1,0.68,35,14,1,31,22,4,1,4,1,7,2,2,51,9,7.68753876620163,6.0913098820777,11.7060138508751,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.86105194589007,0.0385,0.25,7.19155736702002,8.1605182474775,0.1949,0.087,0,1,0,0,0,0,0.4,8,5,0,0,0,0,0,4,0,2,0,0,59,4,9.0685463663583,6.59714570188665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.1602040644184,0.0385,0.25,7.19155736702002,8.29404964010203,0.3199,0.183,1,0,0,0,0,0,0.02,27,3,0,0,8,0,0,3,1,16,5,0,99,2,2.484906649788,5.19295685089021,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.08227355234905,0.0385,0.25,7.19155736702002,8.29404964010203,0.2599,0.108,0,1,0,0,0,1,0.59,9,6,0,0,0,0,0,3,1,2,0,0,47,3,7.97693875695943,7.16162200293919,11.3421371439899,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.34720276427785,0.0385,0.23,7.18876007873463,8.61250337122056,0.2199,0.098,1,0,0,0,0,1,0.68,40,17,1,4,2,1,0,5,1,2,1,2,33,11,9.79579097708075,6.52649485957079,13.5165221423567,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.84426582351623,0.0385,0.23,7.18876007873463,8.29404964010203,0.089,0.035,1,0,0,0,0,0,0.67,17,2,4,25,23,9,0,3,1,3,1,0,49,2,7.60738142563979,4.20469261939097,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6.2621021849505,0.0309,0.53,7.12001580118335,9.61580548008435,0.1559,0.052,0,0,0,0,1,0,0.34,9,2,0,0,0,0,0,2,0,0,0,1,65,2,9.41140190014419,5.4380793089232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.1507450020809,0.0385,0.23,7.18876007873463,8.29404964010203,0.3125,0.183,0,0,1,0,0,1,0.95,54,18,0,1,3,0,1,5,1,5,2,3,41,9,9.37415845720558,7.12205988162914,12.0215426519338,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.52113645867033,0.0385,0.23,7.18876007873463,10.1266311038503,0.0599,0.013,1,0,0,0,0,1,0.26,26,8,0,0,0,0,0,6,1,3,0,1,65,5,9.82124659715222,7.36960072052641,12.3250150089064,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.33558994890029,0.0385,0.23,7.18095298310498,7.60090245954208,0.2199,0.098,1,0,0,0,0,0,0.83,18,9,0,0,1,0,1,3,0,3,0,2,43,10,8.7872203286293,5.71373280550937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.7887974156486,0.0385,0.23,7.18095298310498,8.9226582995244,0.3199,0.147,0,0,0,0,1,0,0.42,29,11,2,0,5,2,0,4,1,5,1,0,58,4,9.5740107904273,6.70073110954781,11.700267730221,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4.22464156316996,0.0385,0.22,7.18114320059532,7.60090245954208,0.1399,0.0595,0,0,0,0,1,0,0.01,6,3,1,3,2,1,0,6,1,0,0,0,98,3,2.30258509299405,2.63905732961526,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5.1507450020809,0.0385,0.22,7.18114320059532,8.29404964010203,0.3125,0.183,0,0,0,1,0,0,0.52,19,5,0,0,0,0,1,2,1,6,1,1,55,4,7.1731917424866,6.48920493132532,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5.36546186417737,0.0385,0.21,7.18122687417948,8.69951474821019,0.1699,0.077,1,0,0,0,0,1,0.45,46,17,0,0,29,0,1,6,1,11,0,3,31,11,9.57761889869911,7.25205395185281,13.1253489162447,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4.69015450989309,0.0385,0.21,7.18122687417948,7.82404601085629,0.3199,0.147,0,1,0,0,0,0,0.96,19,4,0,0,1,0,0,7,0,3,0,0,30,3,9.2169186873363,5.63835466933375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.70691416987138,0.0383,0.2,7.1851446028675,8.00636756765025,0.1949,0.087,1,0,0,0,0,0,0.74,17,2,0,5,5,4,0,3,1,4,2,0,26,1,5.91620206260743,2.77258872223978,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6.12306282246473,0.0383,0.2,7.1851446028675,9.61580548008435,0.0599,0.013,1,0,0,0,0,0,0.03,18,8,0,0,0,0,1,4,1,2,0,1,97,6,6.0137151560428,4.87519732320115,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.71089048611558,0.0371,0.2,7.20581332683611,8.9226582995244,0.2599,0.108,1,0,0,0,0,0,0.8,18,7,0,0,0,0,0,2,0,1,0,0,27,3,8.90259163737409,6.20657592672493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.71978704879792,0.0383,0.2,7.17406560518925,8.85366542803745,0.3199,0.147,0,0,0,0,1,1,0.96,33,14,0,0,0,0,0,5,1,1,1,0,41,4,10.014313107625,7.54115245513631,12.6238351629302,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.60056780317521,0.0383,0.21,7.1797804150487,9.21034037197618,0.1499,0.0595,1,0,0,0,0,0,0.07,30,8,2,0,9,1,0,6,1,1,0,0,94,7,9.34347168457936,6.90073066404517,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.90110210702759,0.0383,0.21,7.19320485000606,9.47270463644367,0.0799,0.0155,1,0,0,0,0,0,0.3,15,4,0,0,3,2,0,6,1,2,1,0,69,3,9.73731489748154,6.08904487544685,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5.08227355234905,0.0383,0.21,7.19320485000606,8.29404964010203,0.2599,0.108,0,0,0,1,0,1,0.69,34,14,0,0,2,0,0,2,1,6,0,0,29,5,9.16597042424024,6.25575004175337,11.526700156792,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.75018884747036,0.0383,0.21,7.19320485000606,8.9226582995244,0.2899,0.147,1,0,0,0,0,0,0.96,25,21,0,0,0,0,1,4,1,0,0,1,3,8,9.506288188845,7.15305163493748,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.07754599937888,0.0383,0.21,7.1984677588576,8.34283980427146,0.2199,0.098,1,0,0,0,0,1,0.22,40,10,0,0,2,0,1,3,1,5,3,1,81,7,8.56750600528983,6.45519856334012,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.32086133098293,0.0371,0.21,7.1984677588576,8.77955745588373,0.0829,0.0325,0,0,0,0,1,1,0,22,9,0,0,0,0,1,6,1,2,0,1,97,4,6.72262979485545,7.21376830811864,12.2712187945245,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4.64419857295557,0.0371,0.21,7.1984677588576,8.00636756765025,0.1499,0.0595,1,0,0,0,0,1,0.27,63,24,0,0,0,0,0,5,1,1,0,0,78,10,10.3374105334608,7.92732436030979,11.8430705846783,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.3746300493972,0.0371,0.21,7.1984677588576,8.77955745588373,0.1199,0.0495,0,1,0,0,0,1,0,18,9,1,0,0,0,1,4,1,1,0,1,83,5,7.65917136766606,6.20253551718792,11.0211669039215,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4.33558994890029,0.0366,0.23,7.21789086276554,7.60090245954208,0.2199,0.1,1,0,0,0,0,0,0.16,11,6,1,18,2,2,1,3,1,6,3,2,83,4,9.03264808356589,5.64190707093811,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6.26492091229578,0.0354,0.22,7.19253562374127,9.59899836176797,0.1699,0.061,0,0,0,0,1,0,0.16,16,12,0,0,0,0,1,3,1,2,0,1,84,7,7.73455884435476,7.35819375273303,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4.74109870321234,0.0371,0.21,7.19687381921988,8.00636756765025,0.2199,0.098,0,1,0,0,0,0,1.02,24,3,0,3,3,1,0,3,1,1,0,1,53,3,8.31776616671934,5.59471137960184,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4.3891263717891,0.0371,0.21,7.19687381921988,7.60090245954208,0.2599,0.108,0,1,0,0,0,0,0,10,0,1,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.7887974156486,0.0354,0.23,7.19875934250646,8.9226582995244,0.3199,0.147,0,0,0,0,1,0,0.79,20,6,0,2,4,1,0,4,1,6,1,0,6,2,8.51358669582213,7.09340462586877,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.89321755910093,0.0371,0.21,7.21204372467735,9.10497985631836,0.2599,0.108,0,0,1,0,0,1,0.73,41,17,0,0,0,0,0,4,1,5,1,0,34,11,10.5225306070888,6.89365635460264,13.0453268134164,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.02663986823797,0.0371,0.21,7.21204372467735,8.1605182474775,0.3199,0.183,1,0,0,0,0,1,0.59,54,28,0,0,1,0,0,6,1,20,4,0,40,12,10.4949065015887,7.38647084882989,12.531252794402,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.74722503249904,0.0371,0.2,7.20581332683611,9.21034037197618,0.0799,0.0155,0,0,0,0,1,0,0.16,22,5,0,0,2,0,0,6,1,7,0,0,89,4,7.65917136766606,6.23048144757848,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.08227355234905,0.0366,0.23,7.21789086276554,8.29404964010203,0.2599,0.112,0,1,0,0,0,0,0.84,17,13,0,25,3,3,0,3,1,4,0,0,36,11,9.19654566095399,6.84906628263346,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4.30149422378196,0.0371,0.23,7.21559284293679,7.60090245954208,0.1949,0.087,0,0,0,1,0,1,0.18,10,9,0,0,0,0,0,3,1,7,1,0,81,7,8.35537989525363,6.10702288774225,11.3198139048969,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.19705953447381,0.0336,0.25,7.13913677783791,8.51719319141624,0.1799,0.0595,1,0,0,0,0,1,0.3,21,8,0,0,0,0,0,4,1,0,0,0,69,2,8.21743853773019,6.67329796776765,11.8854540728321,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.72188431002018,0.0371,0.23,7.21559284293679,8.98719682066197,0.2199,0.098,0,0,0,0,1,0,0.8,32,18,0,0,0,0,1,5,1,3,0,2,44,12,10.6830417608368,7.54538974961182,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.84252940933166,0.0366,0.23,7.21789086276554,9.30565055178051,0.0799,0.0195,0,0,0,0,1,0,0.19,25,15,0,0,1,0,0,5,1,1,0,0,80,4,9.53256878818055,7.1066061377273,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.75018884747036,0.0366,0.23,7.21789086276554,8.9226582995244,0.2899,0.13,1,0,0,0,0,0,0.99,27,10,0,0,14,6,1,4,1,10,4,2,82,4,6.86901445066571,7.46794233228585,12.3723791431274,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4.46705688385846,0.0366,0.23,7.21613661413241,7.60090245954208,0.3199,0.147,0,1,0,0,0,1,0.59,14,8,0,33,3,3,0,3,1,1,0,0,53,5,8.65049955872446,6.31896811374643,11.3682002257901,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4.46705688385846,0.0366,0.23,7.21613661413241,7.60090245954208,0.3199,0.147,1,0,0,0,0,0,0.88,8,3,1,0,13,1,0,3,1,3,0,0,11,2,6.59304453414244,5.99396142730657,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.2000427972797,0.0366,0.24,7.21275158745688,8.41183267575841,0.2599,0.112,1,0,0,0,0,0,0.21,30,21,0,0,0,0,0,3,0,5,0,0,83,9,7.49554194388426,6.42486902390539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4.82647204242293,0.0366,0.24,7.20587267307588,8.1605182474775,0.1699,0.061,1,0,0,0,0,1,0.62,16,9,0,0,0,0,1,3,1,1,0,1,37,6,9.12532699764923,6.79794041297493,10.5869631133993,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.34720276427785,0.0366,0.24,7.20587267307588,8.61250337122056,0.2199,0.1,0,0,0,1,0,0,0.96,26,4,3,0,0,0,0,4,1,0,0,1,34,3,8.01334318138667,6.55819780281227,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.74722503249904,0.0366,0.25,7.19676145641987,9.21034037197618,0.0799,0.0195,0,0,0,0,1,0,0.02,18,6,0,0,0,0,0,2,1,3,0,0,97,7,6.49072353450251,3.66356164612965,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.23638876992587,0.0366,0.25,7.19676145641987,8.69951474821019,0.0799,0.0195,1,0,0,0,0,0,0.2,27,13,0,0,1,0,0,6,1,4,2,0,78,13,10.5934296021471,6.44571981938558,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4.87252199196662,0.0359,0.25,7.20057409897736,8.00636756765025,0.3199,0.147,0,0,0,0,1,0,0.87,68,20,0,0,0,0,0,4,1,3,1,0,23,7,10.4612730951654,7.32383056620232,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5.47863692067132,0.0359,0.24,7.20510796916112,8.61250337122056,0.3199,0.147,1,0,0,0,0,1,0.97,39,13,0,0,1,0,0,6,1,1,1,0,54,5,11.1564933486893,8.16166045205628,12.8158409345387,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5.82496712566091,0.0359,0.25,7.20057409897736,9.15904707758863,0.1699,0.061,1,0,0,0,0,1,0.83,42,12,0,0,1,0,1,6,1,6,1,2,29,9,10.2261505938832,7.20489251020467,12.3491248213199,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.46705688385846,0.0354,0.22,7.19253562374127,7.60090245954208,0.3199,0.147,0,0,0,0,1,0,0.88,16,7,1,3,1,1,0,3,1,1,1,0,42,4,8.5569906612903,5.55295958492162,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.74458424177077,0.0359,0.23,7.2131495850848,8.07868822922987,0.1699,0.061,1,0,0,0,0,0,0.86,18,5,0,4,1,1,0,7,0,0,0,1,13,4,8.21229713822977,4.89034912822175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.40403766667552,0.0359,0.23,7.20197589548857,9.61580548008435,0.2599,0.112,1,0,0,0,0,0,0.77,29,9,0,0,1,0,0,2,1,3,0,0,30,8,10.4528220977302,6.7696419768525,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5.1602040644184,0.0359,0.23,7.20197589548857,8.29404964010203,0.3199,0.203,1,0,0,0,0,1,0.61,68,14,0,0,4,0,0,5,1,17,1,0,22,6,9.5159114772637,7.82324569068552,11.8280938050972,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.25190686872537,0.0354,0.23,7.19875934250646,8.51719319141624,0.2199,0.1,0,1,0,0,0,1,1.02,30,13,0,0,3,0,1,5,1,5,0,1,1,10,10.914087963881,7.67832635650689,12.6072117432673,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5.93394136086432,0.0354,0.23,7.19875934250646,9.39266192877014,0.0829,0.026,1,0,0,0,0,1,0.3,45,10,0,0,0,0,1,3,1,2,0,3,61,8,9.79344944732719,7.01211529430638,12.1890536403606,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4.48998377617897,0.0354,0.23,7.19875934250646,7.82404601085629,0.1699,0.061,0,0,0,0,1,0,0.78,39,14,0,0,3,2,0,4,1,1,0,2,24,8,10.1960079016282,7.13568734702814,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5.2000427972797,0.0354,0.23,7.19875934250646,8.41183267575841,0.2599,0.112,0,0,0,1,0,0,0.03,37,4,11,1,6,0,0,3,1,4,0,0,74,5,8.60611940061064,5.7037824746562,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.71978704879792,0.0354,0.21,7.20310783987568,8.85366542803745,0.3199,0.147,0,0,1,0,0,1,0,8,3,0,0,1,0,0,4,1,7,0,0,0,0,6.24416690066374,6.12686918411419,11.8779643335701,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.78086696496229,0.0354,0.21,7.20093226719395,9.21034037197618,0.1029,0.026,0,0,0,0,1,1,0.56,33,13,0,0,10,1,1,5,1,4,1,1,43,7,10.5273382440934,6.60394382460047,12.7740703497094,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5.76189413771342,0.0354,0.21,7.20093226719395,9.21034037197618,0.0899,0.0195,1,0,0,0,0,1,0.38,27,10,0,0,3,0,0,6,1,4,2,0,71,8,9.27256371515631,6.85646198459459,12.6146396045874,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5.3186100698158,0.0354,0.21,7.20093226719395,8.51719319141624,0.2699,0.112,0,0,1,0,0,1,0.18,25,13,1,0,1,0,0,4,1,9,3,0,82,6,8.61558951327243,6.89770494312864,12.2426070615081,0,0,0,0,1,0,0,0,0,0,1,0,0,0
